,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,-0.4226183,-0.4043667,0.03728085,0.047741264,0.22429183,0.10862185,-0.025110167,0.24707796,-0.09889448,-0.4311114,-0.23093492,0.11956563,-0.3311699,-0.07271136,-0.252218,-0.08597708,-0.050427936,-0.48535863,-0.30216837,-0.2336896,-0.12890461,-0.51458126,-0.33973104,-0.1349421,-0.09336906,-0.35945898,-0.31506363,-0.2800254,0.13538285,-0.12911913,-0.1770194,-0.11916441
1,-0.10681684,-0.2320564,-0.008377563,-0.14523958,0.06327474,0.2020569,0.20990872,0.14107269,-0.24460097,-0.18683024,-0.3009367,0.3252897,-0.0760511,0.045402087,-0.29513994,-0.029404253,0.1491591,-0.43963555,-0.055840205,-0.16874345,-0.024828674,-0.2420715,-0.088236764,-0.15387037,-0.16560456,-0.27089792,-0.26199493,-0.1632463,-0.032337755,-0.13448802,0.069627054,0.057986356
2,-0.041825693,-0.08250281,0.054160755,-0.25002968,-0.10429431,0.13381766,0.3141422,-0.024416383,-0.28162107,-0.055250783,-0.15075557,0.42947057,0.1506976,0.019057827,-0.24371395,-0.052755367,0.19903366,-0.29054973,0.15439992,-0.09274674,-0.09108809,-0.0030615088,-0.01949125,-0.12467106,-0.03304192,-0.16458397,-0.11340645,-0.05817562,-0.05050493,-0.008584897,0.16535483,0.19466531
3,0.012283827,0.13316491,0.17173201,-0.26668072,-0.17421949,0.119679086,0.2994914,-0.16653515,-0.056622736,0.16329108,0.03719852,0.5368942,0.24435383,-0.023294803,-0.08422089,0.044139203,0.14089423,-0.31054473,0.1169259,-0.05952249,-0.010048105,0.08166673,0.012594806,-0.15923718,0.042317986,-0.15268695,0.020787235,-0.006203704,0.073891915,0.14229359,0.08877678,0.086977765
4,0.03462197,0.14856102,0.21489403,0.060787834,-0.22349542,0.11274598,0.27495056,-0.2788587,-0.010157955,0.1340305,0.12689745,0.3698627,0.25300637,-0.16022964,0.07009709,-0.008128012,0.044525664,-0.2487705,0.1971538,0.0996303,-0.13292854,0.23835924,-0.10684637,-0.23828913,0.11948313,-0.18827689,0.19868219,-0.032605674,0.10647199,0.24142462,0.027629348,-0.021387324
5,0.0820438,0.16665877,0.2642199,0.2943621,-0.21051548,0.20607315,0.15690836,-0.1833508,0.16518846,0.14291395,0.24301942,0.1665598,0.24378096,-0.21581055,0.17692797,0.05242723,-0.01264838,-0.105611496,0.0076404014,0.19850855,-0.14756028,0.23458548,-0.083848916,-0.20951334,0.02865394,-0.16029249,0.25130486,-0.08425031,0.08423898,0.28111124,-0.11440381,-0.1742185
6,0.03144126,0.038315844,0.29199803,0.41904277,-0.17621787,0.2938318,0.0108786365,-0.0034096264,0.09755774,-0.016034193,0.18286006,-0.0794487,0.004742421,-0.13484721,0.16054401,0.02634409,0.1554742,-0.018809948,-0.012387229,0.1556264,-0.3060393,0.26609606,0.074900106,-0.27955773,0.05437166,-0.29599968,0.07677763,-0.11661971,0.029861573,0.26425502,-0.09150716,-0.16301586
7,-0.068663165,-0.009684351,0.29672474,0.25894278,-0.20302583,0.23500724,-0.18957883,0.017215788,0.124886796,-0.018306414,0.17936979,-0.2742287,-0.052494157,-0.22036444,0.17926459,0.042496793,0.21551831,0.15351759,-0.24295741,0.05215079,-0.28964436,0.25807047,0.058542315,-0.24862331,0.116175234,-0.15151893,0.005673184,-0.1659108,0.058276344,0.2244995,0.016641764,-0.27186936
8,-0.16650783,0.10037865,0.29736337,0.20675728,-0.10062439,0.15533142,-0.4330086,0.06603379,0.20638508,0.06783228,0.104155,-0.3430449,0.057765324,-0.18580127,0.32517916,0.0037881383,0.17774321,0.16320607,-0.24259584,-0.03031479,-0.15041855,0.08324871,0.06556664,-0.0716441,0.26705393,-0.11728167,0.009645006,-0.03759789,0.13380916,0.22842272,0.08911036,-0.45865977
9,-0.2836095,0.056694444,0.085738,0.25008175,-0.027364891,-0.0027816773,-0.32457578,0.12304136,0.20187043,-0.015113455,-0.06914748,-0.22947527,0.019486431,0.04604102,0.17630996,-0.035183467,0.16377242,0.25831184,-0.044915587,0.041750986,-0.100524165,-0.12063773,-0.03351179,-0.015758036,0.3626489,-6.28017e-05,-0.14166757,-0.033097014,0.087982684,0.1553446,0.19456273,-0.41040647
10,-0.26031116,0.052073643,-0.16262767,0.381325,0.10805669,-0.014537193,-0.17088433,0.19172646,0.13993649,0.06043493,-0.13150337,-0.09370926,0.06396948,0.07062786,0.1429116,-0.09039206,0.14353843,0.3383536,-0.00096011796,0.014163019,-0.06428728,-0.15198305,0.025820818,-0.026350837,0.38330454,-0.08994486,-0.18739685,0.01995721,0.17458971,0.111062266,0.24966434,-0.19771332
11,-0.20278451,-0.016697766,-0.05104029,0.21474607,0.016426245,-0.1934432,0.1595966,0.0012108139,0.13964935,-0.10002949,-0.2079981,-0.012206753,-0.08861931,-0.04533478,0.040002033,-0.069405384,0.018035693,0.15524104,0.0796645,-0.16365731,0.07906648,-0.01795028,0.06367983,0.07780634,0.1453463,-0.11704318,-0.17541811,0.12790723,0.24628599,-0.12630384,0.13644968,-0.16288231
12,-0.06740943,-0.009806201,-0.020820864,-0.04025858,0.047940485,-0.26318222,0.38484678,-0.028315147,0.05300067,-0.23022602,-0.14396419,-0.018180985,-0.08346645,-0.14416076,-0.12790537,-0.018566266,-0.1959393,0.0124863135,0.19620895,-0.301098,0.085804276,0.13813065,0.2612693,-0.05162243,-0.0037646466,-0.33832282,-0.15369114,0.17056853,0.34714428,-0.3180828,-0.054640856,-0.06426239
13,0.03469422,-0.021271303,0.11028918,-0.1980815,0.109637834,-0.3648653,0.49497545,-0.060091335,-0.06118789,-0.25630346,-0.2623789,-0.049539633,-0.17326838,-0.3454595,-0.22230744,0.020245684,-0.28252453,-0.060660694,0.17907657,-0.27504453,0.21503285,0.27505592,0.4577988,-0.17794584,0.022592602,-0.4232289,-0.22100458,0.13416688,0.4362606,-0.3794034,-0.10169383,-0.12005267
14,0.15590346,-0.016935088,0.16866432,-0.28153947,0.121007666,-0.33971196,0.3550617,-0.1722371,-0.07878126,-0.12871443,-0.2235334,0.012573684,-0.061477173,-0.35237134,-0.17668813,0.015074429,-0.31000715,-0.12114387,0.1642422,0.006269439,0.23160787,0.3629389,0.44030583,-0.26557016,-0.0047975844,-0.478949,-0.20372489,0.092315875,0.348814,-0.33451846,0.073100075,-0.11981495
15,0.07740949,0.04249552,0.15781096,-0.35177183,0.19295347,-0.2052569,0.26376593,-0.1861892,-0.13571061,-0.04893806,-0.24827343,0.16939914,0.062532514,-0.2800065,-0.04252067,-0.09971114,-0.04450787,-0.09610429,0.12260468,0.2139581,0.35376528,0.3076184,0.37638462,-0.20580265,-0.08127104,-0.36274004,-0.17609453,-0.018075116,0.28286064,-0.20896295,0.16071446,-0.10310126
16,0.05826763,-0.009395997,0.22791743,-0.38173184,0.11354713,-0.1662222,0.053144556,-0.35710377,-0.12907998,0.02270167,-0.28182617,0.14262845,0.06461401,-0.13614666,0.018871104,-0.06530362,0.20579556,0.13918522,-0.035610348,0.298243,0.35410103,0.11065892,0.16256817,-0.0774165,-0.09118643,-0.24475963,-0.21621056,-0.025089538,0.16768314,-0.15156412,0.21209443,-0.19329228
17,0.059759583,-0.14386941,0.2129238,-0.24212427,0.11709898,-0.19476016,-0.08065768,-0.27695045,-0.1486508,0.08352857,-0.18470524,0.15259314,-0.07067959,-0.057094038,-0.018175595,-0.03207205,0.24309601,0.28857672,-0.10263568,0.2700464,0.36760828,-0.041991808,0.10257518,-0.12701952,-0.11128912,-0.15766323,-0.21000247,-0.014198774,0.121158674,-0.21622163,0.08896275,-0.16661882
18,0.19468789,-0.107953325,0.1668711,-0.22973306,0.07253291,-0.30083337,0.0040595634,-0.19564965,-0.09412589,-0.0090283705,-0.0181259,0.0587847,-0.051760048,-0.080365546,-0.052235637,-0.013182244,0.17541686,0.3867424,-0.05028162,0.11147244,0.30224848,-0.064957924,-0.0016868156,-0.1722296,-0.09296723,-0.24283598,-0.107849784,-0.040881235,0.04178135,-0.12418169,0.013419864,0.035896882
19,0.17509976,-0.11134547,0.1806222,-0.00085735274,0.12165544,-0.3854018,0.06141796,-0.08953151,-0.00949097,-0.07497981,0.011244687,0.008190383,-0.120478,0.01618,-0.0701512,0.022149488,0.1014314,0.26727617,-0.1395568,-0.016217925,0.13690549,-0.06610865,0.018708846,-0.2643447,-0.11296534,-0.293489,-0.04053844,-0.019518046,-0.026004428,-0.17223963,-0.05890764,0.092424005
20,0.18371947,-0.022235474,0.12313945,0.005602231,0.14220522,-0.40712562,0.1316077,0.09929884,0.15544668,-0.16404533,0.16817816,0.07713272,0.037019603,0.042174,-0.015589998,-0.057014424,0.14259441,0.19412486,-0.17432585,-0.1291063,0.115614265,-0.050364014,0.062486365,-0.25197348,-0.071701206,-0.32994747,0.13248837,-0.13433813,0.012815697,0.027764842,-0.077766135,0.1246844
21,0.1434428,-0.017454097,0.16181318,0.030717526,0.11490247,-0.32677954,0.2119327,0.079957195,0.21075983,-0.21487391,0.15104936,0.051934794,0.025191499,0.000653699,-0.004368134,0.001821139,0.074736334,0.08524812,-0.28873643,-0.23814161,0.08450355,-0.04481789,0.10866092,-0.17916787,-0.09845098,-0.22027878,0.17801082,-0.17417438,0.04857301,0.04944223,-0.19261421,0.06126069
22,0.13664179,-0.05598187,0.1635578,-0.04941202,0.12669094,-0.103001624,0.15747161,0.08346378,0.15929711,-0.1888257,0.12945302,0.13373432,0.040120095,0.13191381,-0.06275762,-0.086667106,0.025461448,0.053454984,-0.23566894,-0.23898092,0.031640265,-0.049685307,0.06251835,-0.13156505,-0.18466757,-0.22038847,0.12994659,-0.24057263,-0.04422744,0.112341784,-0.2993463,0.02306242
23,-0.0047456617,-0.0615597,0.1959179,-0.09085574,0.15957823,0.022022173,0.14037767,0.17562112,0.057735432,-0.09810051,0.094401844,0.16557962,0.09564641,0.16645941,-0.045822944,-0.09527485,0.14665376,0.017203985,-0.18712223,-0.12383348,0.02791369,-0.22970106,0.08137047,-0.1103342,-0.22279064,-0.25994253,0.10032936,-0.26870364,-0.10645275,0.11260454,-0.25910366,-0.10689971
24,-0.106187955,0.040675808,0.1481908,-0.040984653,0.17224216,0.22477154,-0.024238087,0.2282029,-0.10055044,0.06229855,0.043116104,0.16317986,0.11475601,0.16283983,-0.06890373,-0.31545368,0.15203561,0.089162394,-0.14832385,0.07874251,-0.08807998,-0.18837617,0.053992163,-0.19667685,-0.080466874,-0.47377068,0.07360183,-0.3093181,-0.11799539,0.14355896,-0.1255101,-0.05018014
25,-0.034412295,0.062098425,0.14516541,-0.17365626,0.235742,0.45707408,-0.111607976,0.16612595,-0.1498838,0.2259016,-0.019177223,0.16586828,0.15854287,0.06563469,-0.06925736,-0.34862876,0.36048883,-0.00699074,-0.02833999,0.2741236,-0.14941823,-0.18005131,0.06335065,-0.17773713,-0.1697294,-0.49740365,-0.08377569,-0.23644015,-0.022406105,0.20782422,-0.033697188,-0.12293239
26,-0.16472898,0.1454248,0.22746907,-0.13568306,0.24253501,0.38500553,-0.3210741,0.012704307,-0.12040334,0.24859017,-0.09110197,0.20133305,0.21227369,0.08054709,-0.09578053,-0.25866067,0.2986099,-0.024713986,-0.1506167,0.27533475,-0.16369443,-0.1949553,-0.10898259,-0.05791358,-0.1392156,-0.3926249,-0.07836415,0.04021593,0.093478724,0.23907585,-0.05180505,-0.01736797
27,0.072817594,0.2686978,0.04926439,-0.21823035,0.1673638,0.27150533,-0.2788105,-0.2088734,-0.09625266,0.31501663,-0.22212265,0.17988935,0.3042884,0.17895335,-0.062272485,-0.14000005,0.096971296,-0.2394592,-0.21907833,0.21556021,-0.113814384,-0.23793995,-0.2514665,0.15016851,-0.18069345,-0.29082593,-0.0414977,0.118652366,0.29634604,0.2531728,0.14378172,-0.021913528
28,0.0692957,0.32791835,0.0063779214,-0.0022960235,0.1086353,0.1108356,-0.22473995,-0.3631984,-0.12908365,0.21832053,-0.3343217,0.04364367,0.381565,0.284991,-0.026264833,-0.086527266,0.018122582,-0.33783457,-0.34926435,-0.017335279,-0.041484814,-0.38626188,-0.29974303,0.15697567,-0.05787176,-0.29723054,-0.093000926,0.17792077,0.35813576,0.34661254,0.20113005,-0.08952541
29,0.118138835,0.29692346,-0.17339218,0.30513817,0.03246194,0.038938027,-0.1661225,-0.19065434,-0.020105397,0.24106228,-0.3196996,0.014720231,0.42300907,0.25810486,-0.0852279,0.045261435,-0.020819077,-0.29675636,-0.34313315,0.027460054,0.046155654,-0.3437091,-0.32641304,0.008987161,-0.01022649,-0.28606573,0.0008272447,0.050979003,0.2065103,0.47585124,0.27350464,-0.19275963
30,0.08697655,0.16900028,-0.3388315,0.46572953,-0.012152738,0.2107351,-0.23518457,0.074901596,-0.10491722,0.0010409238,-0.23566197,0.120108895,0.37929127,0.37532732,-0.077913724,-0.03721496,0.14721343,-0.17443171,-0.4092606,0.16075186,0.027132913,-0.30574435,-0.36522344,-0.059685275,-0.011296032,-0.32688385,-0.04706695,-0.20581876,0.017000733,0.40252563,0.14118856,-0.1284913
31,0.13427003,0.0152674,-0.16563806,0.44164056,0.025808213,0.3042522,-0.24252762,0.16563328,-0.08769455,-0.22831318,-0.19188948,0.053992897,0.184761,0.20463325,-0.046937075,-0.12597695,0.27974635,-0.045922693,-0.49063113,0.24195907,0.05806027,-0.20443355,-0.3887557,-0.09865589,-0.19504854,-0.2603191,0.0035704523,-0.24012361,-0.09982849,0.11275645,0.07889076,-0.15577923
32,0.1602863,-0.1833522,0.025138807,0.20831601,-0.12513034,0.3560839,-0.27072924,-0.07665578,-0.123802096,-0.50570804,-0.21056624,0.06979955,-0.090730935,-0.016489694,-0.222006,-0.08473986,0.2867778,0.003794055,-0.42469677,0.29297134,0.05375519,-0.1608737,-0.5098287,-0.10161844,-0.2787201,-0.26495332,-0.07595635,-0.09309588,-0.089612134,-0.2156409,-0.13415684,-0.09610479
33,0.15196703,-0.4206455,0.1401585,0.21706481,-0.23691277,0.29513934,-0.15517677,-0.17700383,-0.14319482,-0.5836425,-0.22831406,0.09128495,-0.19329002,-0.1600108,-0.18391396,-0.14188649,0.29723465,0.06120116,-0.30624273,0.3042845,0.011781593,-0.071187064,-0.46155676,-0.043231007,-0.36087072,-0.15192749,-0.16426347,0.11713646,-0.04132807,-0.40860194,-0.07874609,-0.012533828
34,0.03955625,-0.4086857,0.21024308,0.07804662,-0.37067187,0.2570261,-0.068339154,-0.014100354,0.038865007,-0.5884636,-0.131939,0.0101382,-0.27840805,-0.19138098,-0.029642398,-0.21858618,0.23725066,0.11434766,-0.17906539,0.19964305,-0.110872,0.13052891,-0.14289133,-0.17956656,-0.4424742,-0.22200027,-0.13928585,0.1414049,-0.017354254,-0.4236366,0.061948773,0.15363689
35,-0.21954207,-0.29279566,0.33293486,-0.034560375,-0.41368225,0.29234898,0.15915716,0.11668815,0.11735727,-0.41337672,0.1669435,0.080973506,-0.19811314,-0.30647007,0.09265579,-0.11600089,0.101029284,0.15987968,-0.1254532,0.10385606,-0.073060475,0.12599193,0.08371021,-0.14135271,-0.48464578,-0.19476493,-0.061668877,0.011350556,-0.0046269963,-0.22877738,-0.018264582,0.056839693
36,-0.26881003,-0.15437621,0.4077332,-0.13280036,-0.3445957,0.21388572,0.34419513,0.23890017,0.26148897,-0.27350742,0.27747285,-0.09375259,-0.20523535,-0.24101256,0.18443084,0.055233434,0.024030287,0.17486382,-0.02851085,0.076901436,0.007886175,0.21829471,0.1708819,-0.03956015,-0.44497105,-0.23119277,0.11123809,-0.083343856,0.046015926,-0.20880808,-0.035248,0.0353551
37,-0.32321474,-0.1575351,0.41348717,-0.21215066,-0.29294822,0.14383626,0.38501117,0.35528412,0.28233615,-0.28035703,0.24611263,-0.19102702,-0.3221428,-0.17700276,0.083026245,0.15999489,-0.089012824,0.14092521,0.038760204,0.056850925,-0.16957435,0.16484146,0.22513695,-0.053910248,-0.32666805,-0.28460422,0.13201949,-0.16495614,0.11163638,-0.21076296,-0.015127141,-0.14238888
38,-0.18357137,-0.3238288,0.29384434,-0.25468653,-0.11935429,0.056120664,0.40276018,0.27953416,0.0819643,-0.17947185,0.0928559,-0.26921988,-0.5094716,-0.06883363,-0.037626836,0.20626828,-0.14678165,0.061466504,0.03713422,-0.014751859,-0.32745317,0.11383051,0.26043326,-0.13345951,-0.19864675,-0.29299328,0.043272913,-0.14838733,0.15893792,-0.34053564,-0.042530432,-0.114610955
39,-0.09080721,-0.23690957,0.11910679,-0.15868692,-0.15832959,-0.021620696,0.28847882,0.024215754,0.107177556,0.01356739,0.009949331,-0.37544918,-0.5775921,-0.04322978,0.014446874,0.16703154,-0.14681378,0.027063653,-0.03585526,-0.029689759,-0.38124335,0.026759708,0.14187582,-0.04901319,-0.29086977,-0.34082058,0.024065334,-0.033201084,0.18734492,-0.16357991,0.09852344,-0.14456663
40,0.00040635,-0.1370334,-0.1515503,-0.040758308,-0.112878196,-0.08867643,0.025202947,-0.1106615,0.027399244,0.2650615,-0.16481523,-0.3868868,-0.5268057,-7.3940624e-05,0.028030286,0.014009593,-0.1770242,0.15339585,0.11121514,-0.12231867,-0.39835647,0.035807617,0.13817163,-0.08415211,-0.25646874,-0.4051646,-0.0065551326,0.07526146,0.08859744,0.07376831,0.23086956,0.009224131
41,0.12800889,0.03852318,-0.36308116,-0.044240706,-0.20024168,-0.2677602,-0.17701067,-0.2208425,0.028667707,0.40439978,-0.13814571,-0.15251954,-0.2588425,0.12388206,0.18361573,0.0046209265,-0.062271904,0.13388245,0.2573484,-0.08134378,-0.24454725,0.010795568,-0.093819275,0.00097076944,-0.17543256,-0.4170293,-0.0113092745,0.08798668,0.06859203,0.38063335,0.35662568,0.09399328
42,0.07262247,0.14096332,-0.293071,-0.19330052,-0.36885393,-0.4064308,-0.3448519,-0.17166774,0.16193578,0.4073132,-0.1431256,-0.05614189,-0.14457843,0.19932388,0.18474326,-0.072083876,0.09786421,0.023573663,0.2960315,-0.22499508,-0.1590064,0.0431591,-0.18332344,-0.023539942,-0.19248168,-0.3682231,-0.040293343,0.14916264,0.08264768,0.4370243,0.32524607,0.22763404
43,0.019983554,0.0272777,-0.2564292,-0.1785263,-0.49774012,-0.5136448,-0.2783668,0.03952282,0.11336642,0.29209703,-0.20391165,-0.08332951,-0.17241482,0.20257056,0.12010651,-0.1576779,0.27847564,-0.037069973,0.20712262,-0.10502024,-0.011126674,0.07178758,-0.22906452,-0.04511881,-0.18644136,-0.22160476,-0.101417184,0.12610708,0.14260037,0.4275879,0.2027416,0.1442216
44,-0.017362265,-0.045090828,-0.10387115,-0.119346395,-0.47079688,-0.53564024,-0.18367215,0.18148954,0.16989014,0.053041574,-0.20166995,-0.02585605,-0.20163415,0.11464248,0.06673873,-0.20711142,0.3285726,-0.03725227,0.18152615,0.26158336,-0.07255766,0.11293529,-0.0770077,-0.08052528,-0.26241922,-0.20121263,-0.20321038,0.01671493,0.10948457,0.35578686,0.09742732,0.1129101
45,0.0247261,-0.14898103,-0.066416755,-0.07834406,-0.38488382,-0.4622238,0.11540093,0.19071957,0.07788294,0.0024935561,-0.34866157,-0.15326217,-0.2296209,0.052957267,0.0011514007,-0.11982711,0.33961853,0.11467346,0.24550757,0.40749747,-0.10734224,0.16079283,0.15114835,-0.22921295,-0.1475374,-0.18575524,-0.28434268,-0.13318643,-0.047723338,0.20705852,-0.01041347,0.07254956
46,-0.028791683,-0.019228296,-0.09200115,-0.15089743,-0.26368147,-0.3546981,0.25451565,0.0035144985,0.11113164,-0.09558788,-0.20660813,-0.22271602,-0.10830776,-0.12617277,0.017301284,0.033913862,0.212963,-0.05946203,0.09729133,0.37181705,-0.046166066,0.14186317,0.27166885,-0.27331886,-0.2198182,-0.19150539,-0.27321,-0.14645216,-0.0025798914,0.13526914,-0.20334652,0.009959332
47,-0.015688125,-0.02626916,0.04544563,-0.157144,-0.187077,-0.17794493,0.25941408,-0.09357109,0.0704204,-0.18863876,-0.1637967,-0.28203556,0.063274756,-0.073576316,-0.11920054,0.048835643,0.110641286,-0.11812795,0.041543726,0.17284861,-0.04613426,0.032445505,0.27330205,-0.2940538,-0.102344066,-0.19161852,-0.267828,-0.09075337,0.07894693,-0.019041246,-0.15141559,0.053972222
48,0.06264673,-0.118814915,0.034401305,-0.0666541,-0.012218057,-0.029928764,0.3484109,-0.14304256,-0.12130742,-0.1708376,-0.12757204,-0.22182274,0.14859076,-0.017200077,-0.16601105,0.032235254,-0.0685998,-0.1512463,0.016078353,0.09259071,-0.11231761,0.03778108,0.20052254,-0.2802142,0.01978224,-0.15438525,-0.26613206,-0.121668845,0.114384905,-0.1821303,0.040409666,0.093426086
49,-0.043774072,-0.05953365,0.2168029,-0.060417995,-0.067890234,-0.033392977,0.24956405,-0.17688021,-0.17010047,-0.12381153,0.10150855,-0.26257703,0.17233583,-0.005646418,-0.19254118,-0.08201146,-0.22293223,-0.28870705,-0.023037367,0.07956026,-0.036461715,-0.096626565,0.08179316,-0.20458661,-0.012992441,-0.021621486,-0.08969249,0.009310676,0.16525908,-0.14327812,0.046063807,0.07015456
50,0.056426108,-0.07330842,0.040778037,0.03956331,0.12374763,0.01707572,0.1411063,-0.07223292,-0.15890683,-0.0016841947,0.18015838,-0.27999035,0.23290598,0.116888165,-0.1561163,-0.003931161,-0.21139728,-0.22623861,0.11727377,0.16317217,-0.04316732,-0.17282383,0.02434708,-0.11344031,0.05752056,0.11414328,0.055271674,0.03728106,0.07477523,-0.16783364,0.20660149,0.0017259573
51,0.10044471,0.06274386,0.10070978,0.06827541,0.098675355,-0.024876393,-0.025545204,-0.031142863,-0.15918416,0.055863287,0.36964935,-0.19219369,0.20377135,0.19040526,0.05322858,0.015366601,-0.08220732,-0.24587524,0.15430607,0.16016106,-0.010442634,-0.26176468,0.029727967,0.07144803,0.011711376,0.106419705,0.23895004,-0.027585458,0.114364356,-0.08354112,0.13547546,-0.21637182
52,0.35887516,0.19417271,0.08068149,0.13539088,0.16933246,0.04622217,-0.2503806,0.082198136,-0.09304608,0.034782503,0.41668937,-0.06957817,0.058006987,0.26167724,0.031142665,-0.030276498,-0.044369806,-0.092784375,0.13777637,0.19248606,-0.07483621,-0.1962736,0.05039416,-0.07641863,0.028632903,0.15956207,0.34791794,-0.069032796,0.09524398,0.025366388,-0.053518217,-0.25612593
53,0.513649,0.16242525,0.19783103,0.057590194,0.12752153,0.05916663,-0.30553585,0.03822996,-0.14870778,-0.035770305,0.47495937,0.09582885,-0.11828533,0.27184576,0.045134604,-0.04643742,-0.024000758,-0.12576707,0.0887472,0.08976856,-0.13857023,-0.28388336,-0.11645292,-0.07132935,-0.08338315,0.09725047,0.20201036,-0.18743235,0.03543261,-0.059754837,-0.22444849,-0.38761142
54,0.5681075,0.119395524,0.31913733,0.07089849,0.028289394,-0.027920416,-0.06581076,-0.070957854,-0.14125584,-0.07929179,0.3022763,0.12784457,-0.38358366,0.32598636,-0.018517848,-0.16450463,-0.004253582,-0.0775578,-0.03210239,-0.091993004,-0.22090457,-0.37448233,-0.20068677,-0.1775363,-0.20538107,0.1612523,0.12575543,-0.14161035,-0.02693046,-0.16970016,-0.29521543,-0.28895295
55,0.5896481,-0.015695726,0.1517008,0.13088718,0.044967335,-0.021746056,0.11130844,-0.23469508,-0.16652468,-0.04776406,0.091993645,0.3065635,-0.4371179,0.39938042,-0.017645054,-0.13009623,0.051323984,-0.119918115,0.0006922075,-0.15130898,-0.26593658,-0.27126446,-0.18035975,-0.19919784,-0.033897374,-0.06472914,-0.121618636,-0.11677513,-0.05474952,-0.21433972,-0.18918474,0.032542795
56,0.42148206,-0.18999273,0.06767078,0.09625244,-0.07442755,-0.11501086,0.16320352,-0.4013085,-0.18881035,0.070030384,-0.035405423,0.3913985,-0.38101798,0.305632,-0.060952466,-0.2106665,0.13355942,-0.07923156,0.07245308,-0.31684566,-0.30401358,-0.037566658,-0.104140274,-0.18066536,0.021091707,-0.178044,-0.2064871,-0.14666545,-0.12881407,-0.10044456,0.04928303,0.27390492
57,0.04032575,-0.1901146,0.07564977,0.075874954,-0.19820008,0.023566686,0.027582575,-0.3573794,-0.12905201,0.0679112,-0.06402223,0.23826328,-0.0836361,0.19540682,0.09298165,-0.26464033,0.24895328,0.04410571,-0.09337204,-0.38373718,-0.21670492,0.058901336,-0.10334403,-0.23083346,0.090318345,-0.14824231,-0.13327399,-0.11034856,-0.030634386,-0.042386275,0.18518938,0.3128169
58,-0.18760417,-0.24677277,0.17838942,-0.0016963148,-0.036449693,0.14793043,-0.005018418,-0.24216469,-0.034169775,0.16232,-0.012218595,0.07747938,0.11764744,0.046716757,0.08857149,-0.2853855,0.20340925,0.039247073,-0.2349572,-0.31533223,-0.22716634,-0.0061014565,-0.08821494,-0.19763938,0.097999044,-0.115838476,-0.0030239376,-0.15468214,-0.03905078,0.051229917,0.32856262,0.08117543
